Time_s,ChassisPosition_m,ChassisVelocity_ms,ChassisMomentum_kgms,PacketPosition_m,PacketEnergy_J,SystemCenterOfMass_m,LorentzGamma,ThermalLoss_J,TotalEnergy_J
3.143000000000116e-07,-9.720329247008897e-06,417.16826444425783,417168.2644446618,5.86285435927071,125063899397459.16,-1.5620271813359126e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.144000000000116e-07,-9.678612420564471e-06,417.16826444425783,417168.2644446618,5.832875155187536,125063899397459.16,-1.5620271232860448e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.145000000000116e-07,-9.636895594120045e-06,417.16826444425783,417168.2644446618,5.802895951104363,125063899397459.16,-1.5620270652361806e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.146000000000116e-07,-9.595178767675619e-06,417.16826444425783,417168.2644446618,5.772916747021189,125063899397459.16,-1.5620270071863145e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.147000000000116e-07,-9.553461941231193e-06,417.16826444425783,417168.2644446618,5.742937542938016,125063899397459.16,-1.5620269491364486e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1480000000001163e-07,-9.511745114786766e-06,417.16826444425783,417168.2644446618,5.712958338854842,125063899397459.16,-1.5620268910865825e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1490000000001164e-07,-9.47002828834234e-06,417.16826444425783,417168.2644446618,5.682979134771669,125063899397459.16,-1.5620268330367166e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1500000000001165e-07,-9.428311461897914e-06,417.16826444425783,417168.2644446618,5.6529999306884955,125063899397459.16,-1.5620267749868505e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1510000000001166e-07,-9.386594635453488e-06,417.16826444425783,417168.2644446618,5.623020726605322,125063899397459.16,-1.5620267169369844e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1520000000001166e-07,-9.344877809009062e-06,417.16826444425783,417168.2644446618,5.593041522522149,125063899397459.16,-1.5620266588871177e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1530000000001167e-07,-9.303160982564636e-06,417.16826444425783,417168.2644446618,5.563062318438975,125063899397459.16,-1.5620266008372524e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.154000000000117e-07,-9.26144415612021e-06,417.16826444425783,417168.2644446618,5.533083114355802,125063899397459.16,-1.5620265427873863e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.155000000000117e-07,-9.219727329675784e-06,417.16826444425783,417168.2644446618,5.503103910272628,125063899397459.16,-1.5620264847375213e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.156000000000117e-07,-9.178010503231357e-06,417.16826444425783,417168.2644446618,5.473124706189455,125063899397459.16,-1.5620264266876544e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.157000000000117e-07,-9.136293676786931e-06,417.16826444425783,417168.2644446618,5.443145502106281,125063899397459.16,-1.5620263686377893e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.158000000000117e-07,-9.094576850342505e-06,417.16826444425783,417168.2644446618,5.413166298023108,125063899397459.16,-1.5620263105879224e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.159000000000117e-07,-9.052860023898079e-06,417.16826444425783,417168.2644446618,5.383187093939934,125063899397459.16,-1.5620262525380573e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.160000000000117e-07,-9.011143197453653e-06,417.16826444425783,417168.2644446618,5.353207889856761,125063899397459.16,-1.5620261944881904e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1610000000001173e-07,-8.969426371009227e-06,417.16826444425783,417168.2644446618,5.3232286857735875,125063899397459.16,-1.5620261364383251e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1620000000001174e-07,-8.9277095445648e-06,417.16826444425783,417168.2644446618,5.293249481690414,125063899397459.16,-1.5620260783884584e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1630000000001175e-07,-8.885992718120375e-06,417.16826444425783,417168.2644446618,5.263270277607241,125063899397459.16,-1.5620260203385931e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1640000000001175e-07,-8.844275891675948e-06,417.16826444425783,417168.2644446618,5.233291073524067,125063899397459.16,-1.5620259622887262e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1650000000001176e-07,-8.802559065231522e-06,417.16826444425783,417168.2644446618,5.203311869440894,125063899397459.16,-1.5620259042388595e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1660000000001177e-07,-8.760842238787096e-06,417.16826444425783,417168.2644446618,5.17333266535772,125063899397459.16,-1.5620258461889942e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.167000000000118e-07,-8.71912541234267e-06,417.16826444425783,417168.2644446618,5.143353461274547,125063899397459.16,-1.5620257881391273e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.168000000000118e-07,-8.677408585898244e-06,417.16826444425783,417168.2644446618,5.113374257191373,125063899397459.16,-1.5620257300892622e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.169000000000118e-07,-8.635691759453818e-06,417.16826444425783,417168.2644446618,5.0833950531082,125063899397459.16,-1.5620256720393953e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.170000000000118e-07,-8.593974933009392e-06,417.16826444425783,417168.2644446618,5.0534158490250265,125063899397459.16,-1.562025613989531e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.171000000000118e-07,-8.552258106564966e-06,417.16826444425783,417168.2644446618,5.023436644941853,125063899397459.16,-1.5620255559396641e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.172000000000118e-07,-8.51054128012054e-06,417.16826444425783,417168.2644446618,4.99345744085868,125063899397459.16,-1.562025497889799e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.173000000000118e-07,-8.468824453676113e-06,417.16826444425783,417168.2644446618,4.963478236775506,125063899397459.16,-1.5620254398399322e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1740000000001183e-07,-8.427107627231687e-06,417.16826444425783,417168.2644446618,4.933499032692333,125063899397459.16,-1.562025381790067e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1750000000001184e-07,-8.385390800787261e-06,417.16826444425783,417168.2644446618,4.903519828609159,125063899397459.16,-1.5620253237402002e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1760000000001184e-07,-8.343673974342835e-06,417.16826444425783,417168.2644446618,4.873540624525986,125063899397459.16,-1.562025265690335e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1770000000001185e-07,-8.301957147898409e-06,417.16826444425783,417168.2644446618,4.843561420442812,125063899397459.16,-1.562025207640468e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1780000000001186e-07,-8.260240321453983e-06,417.16826444425783,417168.2644446618,4.813582216359639,125063899397459.16,-1.562025149590603e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1790000000001187e-07,-8.218523495009557e-06,417.16826444425783,417168.2644446618,4.7836030122764654,125063899397459.16,-1.562025091540736e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.180000000000119e-07,-8.17680666856513e-06,417.16826444425783,417168.2644446618,4.753623808193292,125063899397459.16,-1.562025033490871e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.181000000000119e-07,-8.135089842120704e-06,417.16826444425783,417168.2644446618,4.7236446041101186,125063899397459.16,-1.562024975441004e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.182000000000119e-07,-8.093373015676278e-06,417.16826444425783,417168.2644446618,4.693665400026945,125063899397459.16,-1.562024917391139e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.183000000000119e-07,-8.051656189231852e-06,417.16826444425783,417168.2644446618,4.663686195943772,125063899397459.16,-1.562024859341272e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.184000000000119e-07,-8.009939362787426e-06,417.16826444425783,417168.2644446618,4.633706991860598,125063899397459.16,-1.5620248012914068e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.185000000000119e-07,-7.968222536343e-06,417.16826444425783,417168.2644446618,4.603727787777425,125063899397459.16,-1.56202474324154e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.186000000000119e-07,-7.926505709898574e-06,417.16826444425783,417168.2644446618,4.573748583694251,125063899397459.16,-1.5620246851916748e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.187000000000119e-07,-7.884788883454148e-06,417.16826444425783,417168.2644446618,4.543769379611078,125063899397459.16,-1.5620246271418087e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1880000000001193e-07,-7.843072057009721e-06,417.16826444425783,417168.2644446618,4.513790175527904,125063899397459.16,-1.562024569091942e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1890000000001194e-07,-7.801355230565295e-06,417.16826444425783,417168.2644446618,4.483810971444731,125063899397459.16,-1.5620245110420767e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1900000000001195e-07,-7.75963840412087e-06,417.16826444425783,417168.2644446618,4.4538317673615575,125063899397459.16,-1.5620244529922108e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1910000000001196e-07,-7.717921577676443e-06,417.16826444425783,417168.2644446618,4.423852563278384,125063899397459.16,-1.5620243949423447e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1920000000001196e-07,-7.676204751232017e-06,417.16826444425783,417168.2644446618,4.393873359195211,125063899397459.16,-1.5620243368924786e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.1930000000001197e-07,-7.634487924787591e-06,417.16826444425783,417168.2644446618,4.363894155112037,125063899397459.16,-1.5620242788426127e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.19400000000012e-07,-7.592771098343165e-06,417.16826444425783,417168.2644446618,4.333914951028864,125063899397459.16,-1.5620242207927466e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.19500000000012e-07,-7.551054271898739e-06,417.16826444425783,417168.2644446618,4.30393574694569,125063899397459.16,-1.5620241627428807e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.19600000000012e-07,-7.5093374454543125e-06,417.16826444425783,417168.2644446618,4.273956542862517,125063899397459.16,-1.5620241046930146e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.19700000000012e-07,-7.467620619009886e-06,417.16826444425783,417168.2644446618,4.243977338779343,125063899397459.16,-1.5620240466431485e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.19800000000012e-07,-7.42590379256546e-06,417.16826444425783,417168.2644446618,4.21399813469617,125063899397459.16,-1.5620239885932826e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.19900000000012e-07,-7.384186966121034e-06,417.16826444425783,417168.2644446618,4.1840189306129965,125063899397459.16,-1.5620239305434157e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.20000000000012e-07,-7.342470139676608e-06,417.16826444425783,417168.2644446618,4.154039726529823,125063899397459.16,-1.5620238724935496e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2010000000001203e-07,-7.300753313232182e-06,417.16826444425783,417168.2644446618,4.12406052244665,125063899397459.16,-1.5620238144436837e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2020000000001204e-07,-7.259036486787756e-06,417.16826444425783,417168.2644446618,4.094081318363476,125063899397459.16,-1.5620237563938176e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2030000000001205e-07,-7.21731966034333e-06,417.16826444425783,417168.2644446618,4.064102114280303,125063899397459.16,-1.5620236983439517e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2040000000001205e-07,-7.1756028338989035e-06,417.16826444425783,417168.2644446618,4.034122910197129,125063899397459.16,-1.5620236402940865e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2050000000001206e-07,-7.133886007454477e-06,417.16826444425783,417168.2644446618,4.004143706113956,125063899397459.16,-1.5620235822442204e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2060000000001207e-07,-7.092169181010051e-06,417.16826444425783,417168.2644446618,3.9741645020307823,125063899397459.16,-1.5620235241943545e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.207000000000121e-07,-7.050452354565625e-06,417.16826444425783,417168.2644446618,3.944185297947609,125063899397459.16,-1.5620234661444884e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.208000000000121e-07,-7.008735528121199e-06,417.16826444425783,417168.2644446618,3.9142060938644354,125063899397459.16,-1.5620234080946225e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.209000000000121e-07,-6.967018701676773e-06,417.16826444425783,417168.2644446618,3.884226889781262,125063899397459.16,-1.5620233500447564e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.210000000000121e-07,-6.925301875232347e-06,417.16826444425783,417168.2644446618,3.8542476856980885,125063899397459.16,-1.5620232919948903e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.211000000000121e-07,-6.883585048787921e-06,417.16826444425783,417168.2644446618,3.824268481614915,125063899397459.16,-1.5620232339450244e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.212000000000121e-07,-6.8418682223434945e-06,417.16826444425783,417168.2644446618,3.7942892775317416,125063899397459.16,-1.5620231758951583e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.213000000000121e-07,-6.800151395899068e-06,417.16826444425783,417168.2644446618,3.764310073448568,125063899397459.16,-1.5620231178452924e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2140000000001213e-07,-6.758434569454642e-06,417.16826444425783,417168.2644446618,3.7343308693653947,125063899397459.16,-1.5620230597954263e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2150000000001214e-07,-6.716717743010216e-06,417.16826444425783,417168.2644446618,3.7043516652822213,125063899397459.16,-1.5620230017455602e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2160000000001214e-07,-6.67500091656579e-06,417.16826444425783,417168.2644446618,3.674372461199048,125063899397459.16,-1.5620229436956944e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2170000000001215e-07,-6.633284090121364e-06,417.16826444425783,417168.2644446618,3.6443932571158744,125063899397459.16,-1.5620228856458283e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2180000000001216e-07,-6.591567263676938e-06,417.16826444425783,417168.2644446618,3.614414053032701,125063899397459.16,-1.5620228275959624e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2190000000001217e-07,-6.549850437232512e-06,417.16826444425783,417168.2644446618,3.5844348489495275,125063899397459.16,-1.5620227695460963e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.220000000000122e-07,-6.5081336107880855e-06,417.16826444425783,417168.2644446618,3.554455644866354,125063899397459.16,-1.5620227114962302e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.221000000000122e-07,-6.466416784343659e-06,417.16826444425783,417168.2644446618,3.5244764407831806,125063899397459.16,-1.5620226534463651e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.222000000000122e-07,-6.424699957899233e-06,417.16826444425783,417168.2644446618,3.494497236700007,125063899397459.16,-1.5620225953964982e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.223000000000122e-07,-6.382983131454807e-06,417.16826444425783,417168.2644446618,3.4645180326168337,125063899397459.16,-1.5620225373466323e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.224000000000122e-07,-6.341266305010381e-06,417.16826444425783,417168.2644446618,3.43453882853366,125063899397459.16,-1.5620224792967662e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.225000000000122e-07,-6.299549478565955e-06,417.16826444425783,417168.2644446618,3.4045596244504868,125063899397459.16,-1.5620224212469e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.226000000000122e-07,-6.257832652121529e-06,417.16826444425783,417168.2644446618,3.3745804203673133,125063899397459.16,-1.5620223631970342e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2270000000001223e-07,-6.216115825677103e-06,417.16826444425783,417168.2644446618,3.34460121628414,125063899397459.16,-1.5620223051471681e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2280000000001223e-07,-6.1743989992326766e-06,417.16826444425783,417168.2644446618,3.3146220122009664,125063899397459.16,-1.562022247097302e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2290000000001224e-07,-6.1326821727882504e-06,417.16826444425783,417168.2644446618,3.284642808117793,125063899397459.16,-1.5620221890474361e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2300000000001225e-07,-6.090965346343824e-06,417.16826444425783,417168.2644446618,3.2546636040346195,125063899397459.16,-1.56202213099757e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2310000000001226e-07,-6.049248519899398e-06,417.16826444425783,417168.2644446618,3.224684399951446,125063899397459.16,-1.5620220729477041e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2320000000001226e-07,-6.007531693454972e-06,417.16826444425783,417168.2644446618,3.1947051958682726,125063899397459.16,-1.562022014897838e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2330000000001227e-07,-5.965814867010546e-06,417.16826444425783,417168.2644446618,3.164725991785099,125063899397459.16,-1.562021956847972e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.234000000000123e-07,-5.92409804056612e-06,417.16826444425783,417168.2644446618,3.1347467877019257,125063899397459.16,-1.562021898798106e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.235000000000123e-07,-5.882381214121694e-06,417.16826444425783,417168.2644446618,3.1047675836187523,125063899397459.16,-1.56202184074824e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.236000000000123e-07,-5.8406643876772676e-06,417.16826444425783,417168.2644446618,3.074788379535579,125063899397459.16,-1.562021782698374e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.237000000000123e-07,-5.7989475612328414e-06,417.16826444425783,417168.2644446618,3.0448091754524054,125063899397459.16,-1.562021724648508e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.238000000000123e-07,-5.757230734788415e-06,417.16826444425783,417168.2644446618,3.014829971369232,125063899397459.16,-1.5620216665986427e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.239000000000123e-07,-5.715513908343989e-06,417.16826444425783,417168.2644446618,2.9848507672860585,125063899397459.16,-1.5620216085487768e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.240000000000123e-07,-5.673797081899563e-06,417.16826444425783,417168.2644446618,2.954871563202885,125063899397459.16,-1.5620215504989107e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2410000000001233e-07,-5.632080255455137e-06,417.16826444425783,417168.2644446618,2.9248923591197116,125063899397459.16,-1.5620214924490448e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2420000000001234e-07,-5.590363429010711e-06,417.16826444425783,417168.2644446618,2.894913155036538,125063899397459.16,-1.5620214343991787e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2430000000001235e-07,-5.548646602566285e-06,417.16826444425783,417168.2644446618,2.8649339509533647,125063899397459.16,-1.5620213763493127e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2440000000001235e-07,-5.5069297761218586e-06,417.16826444425783,417168.2644446618,2.8349547468701912,125063899397459.16,-1.562021318299446e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2450000000001236e-07,-5.4652129496774325e-06,417.16826444425783,417168.2644446618,2.8049755427870178,125063899397459.16,-1.5620212602495798e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2460000000001237e-07,-5.423496123233006e-06,417.16826444425783,417168.2644446618,2.7749963387038443,125063899397459.16,-1.5620212021997137e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.247000000000124e-07,-5.38177929678858e-06,417.16826444425783,417168.2644446618,2.745017134620671,125063899397459.16,-1.5620211441498478e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.248000000000124e-07,-5.340062470344154e-06,417.16826444425783,417168.2644446618,2.7150379305374974,125063899397459.16,-1.5620210860999817e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.249000000000124e-07,-5.298345643899728e-06,417.16826444425783,417168.2644446618,2.685058726454324,125063899397459.16,-1.5620210280501158e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.250000000000124e-07,-5.256628817455302e-06,417.16826444425783,417168.2644446618,2.6550795223711505,125063899397459.16,-1.5620209700002497e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.251000000000124e-07,-5.214911991010876e-06,417.16826444425783,417168.2644446618,2.625100318287977,125063899397459.16,-1.562020911950384e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.252000000000124e-07,-5.17319516456645e-06,417.16826444425783,417168.2644446618,2.5951211142048036,125063899397459.16,-1.5620208539005182e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.253000000000124e-07,-5.1314783381220235e-06,417.16826444425783,417168.2644446618,2.56514191012163,125063899397459.16,-1.562020795850652e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2540000000001243e-07,-5.089761511677597e-06,417.16826444425783,417168.2644446618,2.5351627060384567,125063899397459.16,-1.5620207378007862e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2550000000001244e-07,-5.048044685233171e-06,417.16826444425783,417168.2644446618,2.5051835019552833,125063899397459.16,-1.56202067975092e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2560000000001244e-07,-5.006327858788745e-06,417.16826444425783,417168.2644446618,2.47520429787211,125063899397459.16,-1.562020621701054e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2570000000001245e-07,-4.964611032344319e-06,417.16826444425783,417168.2644446618,2.4452250937889364,125063899397459.16,-1.5620205636511881e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2580000000001246e-07,-4.922894205899893e-06,417.16826444425783,417168.2644446618,2.415245889705763,125063899397459.16,-1.562020505601322e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2590000000001247e-07,-4.881177379455467e-06,417.16826444425783,417168.2644446618,2.3852666856225895,125063899397459.16,-1.5620204475514566e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.260000000000125e-07,-4.839460553011041e-06,417.16826444425783,417168.2644446618,2.355287481539416,125063899397459.16,-1.5620203895015905e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.261000000000125e-07,-4.7977437265666145e-06,417.16826444425783,417168.2644446618,2.3253082774562426,125063899397459.16,-1.5620203314517244e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.262000000000125e-07,-4.756026900122188e-06,417.16826444425783,417168.2644446618,2.295329073373069,125063899397459.16,-1.5620202734018585e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.263000000000125e-07,-4.714310073677762e-06,417.16826444425783,417168.2644446618,2.2653498692898957,125063899397459.16,-1.5620202153519924e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.264000000000125e-07,-4.672593247233336e-06,417.16826444425783,417168.2644446618,2.2353706652067222,125063899397459.16,-1.5620201573021265e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.265000000000125e-07,-4.63087642078891e-06,417.16826444425783,417168.2644446618,2.205391461123549,125063899397459.16,-1.5620200992522604e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.266000000000125e-07,-4.589159594344484e-06,417.16826444425783,417168.2644446618,2.1754122570403753,125063899397459.16,-1.5620200412023943e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2670000000001253e-07,-4.547442767900058e-06,417.16826444425783,417168.2644446618,2.145433052957202,125063899397459.16,-1.5620199831525276e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2680000000001253e-07,-4.505725941455632e-06,417.16826444425783,417168.2644446618,2.1154538488740284,125063899397459.16,-1.5620199251026619e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2690000000001254e-07,-4.4640091150112055e-06,417.16826444425783,417168.2644446618,2.085474644790855,125063899397459.16,-1.562019867052796e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2700000000001255e-07,-4.422292288566779e-06,417.16826444425783,417168.2644446618,2.0554954407076815,125063899397459.16,-1.5620198090029299e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2710000000001256e-07,-4.380575462122353e-06,417.16826444425783,417168.2644446618,2.025516236624508,125063899397459.16,-1.5620197509530638e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2720000000001256e-07,-4.338858635677927e-06,417.16826444425783,417168.2644446618,1.9955370325413346,125063899397459.16,-1.562019692903198e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2730000000001257e-07,-4.297141809233501e-06,417.16826444425783,417168.2644446618,1.9655578284581612,125063899397459.16,-1.5620196348533318e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.274000000000126e-07,-4.255424982789075e-06,417.16826444425783,417168.2644446618,1.9355786243749877,125063899397459.16,-1.5620195768034657e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.275000000000126e-07,-4.213708156344649e-06,417.16826444425783,417168.2644446618,1.9055994202918143,125063899397459.16,-1.5620195187535998e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.276000000000126e-07,-4.171991329900223e-06,417.16826444425783,417168.2644446618,1.8756202162086408,125063899397459.16,-1.5620194607037341e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.277000000000126e-07,-4.1302745034557965e-06,417.16826444425783,417168.2644446618,1.8456410121254674,125063899397459.16,-1.5620194026538683e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.278000000000126e-07,-4.08855767701137e-06,417.16826444425783,417168.2644446618,1.815661808042294,125063899397459.16,-1.5620193446040022e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.279000000000126e-07,-4.046840850566944e-06,417.16826444425783,417168.2644446618,1.7856826039591205,125063899397459.16,-1.562019286554136e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.280000000000126e-07,-4.005124024122518e-06,417.16826444425783,417168.2644446618,1.755703399875947,125063899397459.16,-1.5620192285042702e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2810000000001263e-07,-3.963407197678092e-06,417.16826444425783,417168.2644446618,1.7257241957927736,125063899397459.16,-1.562019170454404e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2820000000001264e-07,-3.921690371233666e-06,417.16826444425783,417168.2644446618,1.6957449917096001,125063899397459.16,-1.5620191124045382e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2830000000001265e-07,-3.87997354478924e-06,417.16826444425783,417168.2644446618,1.6657657876264267,125063899397459.16,-1.562019054354672e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2840000000001266e-07,-3.838256718344814e-06,417.16826444425783,417168.2644446618,1.6357865835432532,125063899397459.16,-1.562018996304806e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
3.2850000000001266e-07,-3.796539891900388e-06,417.16826444425783,417168.2644446618,1.6058073794600798,125063899397459.16,-1.5620189382549405e-06,1.0000000000009683,24936138752000.0,8.987566787380694e+19
